weight,rel_weight,weights,rel_weights,center,center_norm,inertia_hor,inertia_vert,inertia_hor_norm,inertia_vert_norm
78711,0.3710192884212908,"[16665, 18991, 23716, 19339]","[0.3147071042791857, 0.3586320202439853, 0.44646084337349395, 0.3640625]","[345.2564825754977, 162.88675026362262]","[0.5395869632844792, 0.489083837654449]",607161914.4918528,2683376884.1297936,0.013490456254139357,0.05962162251072404
