weight,rel_weight,weights,rel_weights,center,center_norm,inertia_hor,inertia_vert,inertia_hor_norm,inertia_vert_norm
61677,0.38363977906050956,"[18729, 8201, 18474, 16273]","[0.46598825636942676, 0.2040455812101911, 0.4596437101910828, 0.4048815684713376]","[293.3457853008415, 126.80349238776205]","[0.572105254991862, 0.4019280906957254]",699777152.3277419,1171036444.436787,0.027074505958978923,0.045307614127756024
