weight,rel_weight,weights,rel_weights,center,center_norm,inertia_hor,inertia_vert,inertia_hor_norm,inertia_vert_norm
32259,0.35362404630360433,"[10351, 5742, 10484, 5682]","[0.45387178812593176, 0.2517758484609313, 0.45970358677540996, 0.24914496185214416]","[180.73030782107318, 101.37983198487244]","[0.49786788870103377, 0.39991964934212126]",161730598.9186874,487805929.6780335,0.019434526866390335,0.05861771062060194
