weight,rel_weight,weights,rel_weights,center,center_norm,inertia_hor,inertia_vert,inertia_hor_norm,inertia_vert_norm
48556,0.45468676842400974,"[13981, 14630, 12242, 7703]","[0.5254632239636186, 0.5461400627146483, 0.46010448378246327, 0.2875541287143497]","[175.56114589340143, 138.75624021748084]","[0.4835488805911397, 0.4685586401955131]",364363488.85921234,542584985.4577984,0.031950207194198825,0.047578045649179786
