weight,rel_weight,weights,rel_weights,center,center_norm,inertia_hor,inertia_vert,inertia_hor_norm,inertia_vert_norm
35465,0.3989313835770529,"[5328, 12091, 12282, 5764]","[0.23973003374578178, 0.5440269966254219, 0.552620922384702, 0.259347581552306]","[177.34563654307064, 127.32217679402227]","[0.505288356856936, 0.4992971414783489]",150843498.80795014,574676535.1872563,0.019086358430049327,0.07271431926865873
