weight,rel_weight,weights,rel_weights,center,center_norm,inertia_hor,inertia_vert,inertia_hor_norm,inertia_vert_norm
35744,0.29786666666666667,"[13701, 8793, 13250, 0]","[0.4567, 0.2931, 0.44166666666666665, 0.0]","[215.15118621307073, 105.84596016114592]","[0.429160693813769, 0.43868602577885324]",67612291.85665049,718648478.9897536,0.004695298045600729,0.04990614437428845
