weight,rel_weight,weights,rel_weights,center,center_norm,inertia_hor,inertia_vert,inertia_hor_norm,inertia_vert_norm
33219,0.34766091051805337,"[0, 13511, 3370, 16338]","[0.0, 0.5664989517819706, 0.14085684430512016, 0.682884012539185]","[364.69330804659984, 108.27908726933381]","[0.5718448239726412, 0.719993874290831]",28171569.581926003,1136083753.422381,0.0030856713036153853,0.12443683786394952
