weight,rel_weight,weights,rel_weights,center,center_norm,inertia_hor,inertia_vert,inertia_hor_norm,inertia_vert_norm
68804,0.38809169261314924,"[21535, 19323, 14062, 13884]","[0.48587608862415954, 0.4359685934750237, 0.3172690763052209, 0.3132530120481928]","[152.50983954421255, 243.72126620545316]","[0.42678828040623257, 0.48837276902505666]",1980085678.443206,783877534.3386272,0.06299778807700994,0.02493960303042025
