weight,rel_weight,weights,rel_weights,center,center_norm,inertia_hor,inertia_vert,inertia_hor_norm,inertia_vert_norm
32032,0.9863283655622613,"[8050, 7875, 8142, 7965]","[0.9943181818181818, 0.9727025691699605, 1.0, 0.9782608695652174]","[176.5, 45.0]","[0.49857954545454547, 0.4835164835164835]",22102080.0,330738408.0,0.02095598510401405,0.31358809448582764
