weight,rel_weight,weights,rel_weights,center,center_norm,inertia_hor,inertia_vert,inertia_hor_norm,inertia_vert_norm
31614,0.34948429675322523,"[12546, 4141, 9947, 4980]","[0.5587423176271489, 0.18264820042342977, 0.4409717604291351, 0.21865121180189673]","[220.87078509521098, 95.89087113304232]","[0.5042907915027774, 0.4606352967623414]",56830737.50540815,537085303.1571072,0.006945119570586426,0.0656356368712583
