weight,rel_weight,weights,rel_weights,center,center_norm,inertia_hor,inertia_vert,inertia_hor_norm,inertia_vert_norm
69749,0.41200897867564534,"[16716, 16987, 19074, 16972]","[0.3957386363636364, 0.40215435606060607, 0.44980544747081713, 0.4002358212474944]","[257.7434945303875, 161.9241566187329]","[0.5014521377546631, 0.48913117513292675]",579020470.7885131,1772586691.8606622,0.02020371846824455,0.06185073635503708
