weight,rel_weight,weights,rel_weights,center,center_norm,inertia_hor,inertia_vert,inertia_hor_norm,inertia_vert_norm
47309,0.28448669841728,"[13739, 13735, 14099, 5736]","[0.3311240721102863, 0.3310276679841897, 0.338462646437488, 0.1376992510082581]","[231.1892663129637, 151.3223910883764]","[0.45491949864222075, 0.45970150179931624]",307063900.891122,1027261711.309432,0.011103634477706865,0.037146465352070154
