weight,rel_weight,weights,rel_weights,center,center_norm,inertia_hor,inertia_vert,inertia_hor_norm,inertia_vert_norm
59330,0.38420940157102984,"[7910, 18008, 15746, 17666]","[0.20597349165429785, 0.46587675272934237, 0.40839298682435937, 0.4552154195011338]","[288.1061688858925, 181.61955166020562]","[0.5719246392149253, 0.59025997274577]",644872204.5201044,1089361914.242168,0.027043377913537992,0.04568351019779093
