weight,rel_weight,weights,rel_weights,center,center_norm,inertia_hor,inertia_vert,inertia_hor_norm,inertia_vert_norm
22097,0.7307208994708995,"[4602, 4775, 6240, 6480]","[0.6185483870967742, 0.6217447916666666, 0.8387096774193549, 0.84375]","[261.219532063176, 30.99158256776938]","[0.5432558080650857, 0.48373520270595777]",5233752.434357586,406958410.0499615,0.00572334073702005,0.44502709589811656
