weight,rel_weight,weights,rel_weights,center,center_norm,inertia_hor,inertia_vert,inertia_hor_norm,inertia_vert_norm
49679,0.47073928781245855,"[6520, 15264, 13981, 13914]","[0.24779568257829127, 0.5801155366372758, 0.5284823284823285, 0.525949725949726]","[197.91920127216733, 164.1481712594859]","[0.5351065251961069, 0.5724497237174944]",375621822.31135845,610202823.6739136,0.03372609171779726,0.0547885004951241
